Symbol,Description,"Revenue per share, Trailing 12 months","Revenue per share, Trailing 12 months - Currency","Earnings per share basic, Trailing 12 months","Earnings per share basic, Trailing 12 months - Currency","Earnings per share diluted, Trailing 12 months","Earnings per share diluted, Trailing 12 months - Currency","Operating cash flow per share, Trailing 12 months","Operating cash flow per share, Trailing 12 months - Currency","Free cash flow per share, Trailing 12 months","Free cash flow per share, Trailing 12 months - Currency","EBIT per share, Trailing 12 months","EBIT per share, Trailing 12 months - Currency","EBITDA per share, Trailing 12 months","EBITDA per share, Trailing 12 months - Currency","Book value per share, Quarterly","Book value per share, Quarterly - Currency","Total debt per share, Quarterly","Total debt per share, Quarterly - Currency","Cash per share, Quarterly","Cash per share, Quarterly - Currency"
PDFI,Prophecy DeFi Inc,-0.82339637794687,CAD,-0.6015,CAD,-0.6015,CAD,-0.210049447884098,CAD,,,-0.6337721145899854,CAD,-0.560442100628916,CAD,-2.20034,CAD,1.9489208875506963,CAD,0.05006204361204732,CAD
MAZ.H,Mazarin Inc,0.0438566084705657,CAD,-0.2242,CAD,-0.2242,CAD,-0.236196888632311,CAD,-0.23840563796998507,CAD,-0.05854180676969335,CAD,-0.05675092892833631,CAD,-0.06624,CAD,0.27792434233593033,CAD,0.1257793203913092,CAD
EGT,Eguana Technologies Inc,0.0421930800805981,CAD,-0.236,CAD,-0.236,CAD,-0.00155253700354149,CAD,-0.001469169014222663,CAD,-0.06603351199546452,CAD,-0.05616233289207117,CAD,-1.2197,CAD,0.9258354786799429,CAD,0.0007923429607103874,CAD
SIEN,Sienna Resources Inc,0,CAD,-0.045,CAD,-0.045,CAD,-0.0202159510416392,CAD,-0.020215756592054806,CAD,-0.03359777699012733,CAD,-0.03359777699012733,CAD,0.08839,CAD,0,CAD,0.004366482087343176,CAD
SILV,Silver Valley Metals Corp,0,CAD,-0.0133,CAD,-0.0133,CAD,0.010912886223527,CAD,0.010912989900041326,CAD,-0.026079827183691767,CAD,-0.02604198525595554,CAD,0.19551,CAD,0.002535357320069928,CAD,0.0551967023403729,CAD
ALTU,Altura Energy Corp,0.00376748354195179,CAD,-1.7494,CAD,-1.7494,CAD,-0.0223503415529302,CAD,-0.022350341552930243,CAD,-0.055341278514886495,CAD,-0.03917673764232305,CAD,-0.01455,CAD,0.007254951415245009,CAD,0.015731789384636548,CAD
GGC,Generic Gold Corp.,0,CAD,-0.0062,CAD,-0.0062,CAD,-0.00549493836386855,CAD,-0.005494968805222518,CAD,-0.006243521699358144,CAD,-0.006243521699358144,CAD,-0.00055,CAD,0,CAD,0.002917042744227177,CAD
ORNG,Oregen Energy Corp.,0,CAD,-0.1002,CAD,-0.1002,CAD,-0.0424428866186403,CAD,,,-0.04767118326018253,CAD,-0.04767118326018253,CAD,0.2292,CAD,0,CAD,0.002722800475704155,CAD
NVX,NV Gold Corporation,0,CAD,-0.0898,CAD,-0.0898,CAD,-0.0111524585746546,CAD,-0.011152556900040494,CAD,-0.016655337124071936,CAD,-0.016655337124071936,CAD,0.14702,CAD,0,CAD,0.028364612359294526,CAD
NZP,Chatham Rock Phosphate Limited,0,CAD,-0.0068,CAD,-0.0068,CAD,-0.00490811502885864,CAD,,,-0.007032933074714307,CAD,-0.006758290385032912,CAD,0.05596,CAD,0.00012459793717964967,CAD,0.00035516150631015564,CAD
MOC,Mosaic Minerals Corp,0,CAD,-0.005,CAD,-0.005,CAD,-0.00118820005652943,CAD,-0.0011882591210050722,CAD,-0.0050240242982747515,CAD,-0.0050240242982747515,CAD,-0.0007,CAD,0,CAD,0.00009531825079421341,CAD
BES,"Braille Energy Systems, Inc.",0.0316164950865885,CAD,-0.0158,CAD,-0.0158,CAD,0.00115156504946149,CAD,0.0011515751077644644,CAD,-0.013382370943999168,CAD,-0.012067448995898475,CAD,-0.01632,CAD,0.002973073426966997,CAD,0.0010930760176539036,CAD
SUI,Superior Mining International Corporation,0,CAD,-0.0875,CAD,-0.0875,CAD,-0.00111127488623385,CAD,-0.0011112238482800874,CAD,-0.0020961287609995724,CAD,-0.0020961287609995724,CAD,-0.01411,CAD,0,CAD,0.00002042794099318429,CAD
ALMA,"Alma Gold, Inc.",0,CAD,-0.0521,CAD,-0.0521,CAD,-0.012600415010409,CAD,-0.01260047736158372,CAD,-0.015313841195444267,CAD,-0.015313841195444267,CAD,0.0687,CAD,0,CAD,0.016706697540537604,CAD
VMS,Vortex Metals Inc,0,CAD,-0.0236,CAD,-0.0236,CAD,-0.018028781041176,CAD,-0.018028823925594416,CAD,-0.025440537961013795,CAD,-0.025415986631468705,CAD,0.04918,CAD,0.0008245065496353747,CAD,0.0020133912814755146,CAD
FP,FP Newspapers Inc.,0,CAD,0.1973,CAD,0.1973,CAD,0.095616255458819,CAD,0.09561625545881895,CAD,-0.029988734666629577,CAD,-0.029988734666629577,CAD,1.01933,CAD,0,CAD,0.12111392358117065,CAD
MUSL,Promino Nutritional Sciences Inc,0.0120915218499446,CAD,-0.0112,CAD,-0.0112,CAD,-0.0282195844550726,CAD,-0.02821958445507257,CAD,-0.023697653591016686,CAD,-0.023697653591016686,CAD,-0.04449,CAD,0.012692516288329198,CAD,0.00010121284207493857,CAD
OVL.H,Olivier Ventures Inc,0,CAD,0.0242,CAD,0.0242,CAD,-0.0485834517774838,CAD,-0.04858351750371764,CAD,-0.00947903743930593,CAD,-0.00947903743930593,CAD,-0.05245,CAD,0.013145246760929041,CAD,0.00582143825431123,CAD
ILC,ILC Critical Minerals Limited,0,CAD,0.0056,CAD,0.0056,CAD,-0.000735398704157918,CAD,-0.000735417059298418,CAD,-0.006878625612893744,CAD,-0.006874844453950612,CAD,0.03256,CAD,0,CAD,0.0004017463021935854,CAD
VTT,Vendetta Mining Corp.,0,CAD,-0.0017,CAD,-0.0017,CAD,-0.000441548782902053,CAD,-0.0004415349969960649,CAD,-0.001614798312043745,CAD,-0.0015733027350186995,CAD,0.01289,CAD,0.0000931182805891601,CAD,0.00017892451664207963,CAD
ANON,Anonymous Intelligence Company,0,CAD,-0.088,CAD,-0.088,CAD,-0.0171878211735492,CAD,-0.017187779765194755,CAD,-0.0530238119570433,CAD,-0.028648370026380432,CAD,0.02108,CAD,0.0004969002534025658,CAD,0.02920928759576303,CAD
FNDX,"FendX Technologies, Inc.",0,CAD,-0.4245,CAD,-0.4245,CAD,-0.118803792531996,CAD,-0.11880333562245017,CAD,-0.35056956059465866,CAD,-0.35056956059465866,CAD,-0.1047,CAD,0,CAD,0.0028894959693724393,CAD
NXT,"NextGen Digital Platforms, Inc.",,,,,,,,,,,,,,,,,,,,
MINK,Mink Ventures Corp.,0,CAD,-0.0197,CAD,-0.0197,CAD,-0.018380936121533,CAD,-0.01838085823654046,CAD,-0.023770889144420895,CAD,-0.023770889144420895,CAD,0.0036,CAD,0,CAD,0.0041023583264197415,CAD
MKR,Melkior Resources Inc.,0,CAD,-0.0402,CAD,-0.0402,CAD,-0.037340926146041,CAD,-0.037341033441694794,CAD,-0.04122148805767185,CAD,-0.04122148805767185,CAD,0.03909,CAD,0,CAD,0.04116251836633355,CAD
KGS,Kingman Minerals Ltd.,0,CAD,-0.017,CAD,-0.017,CAD,-0.0148951247523253,CAD,-0.014895187854159043,CAD,-0.018035135101026036,CAD,-0.018035135101026036,CAD,0.08056,CAD,0.0034706008556608654,CAD,0.016464151848252707,CAD
HELI,First Helium Inc.,0.000134801924107891,CAD,-0.0289,CAD,-0.0289,CAD,-0.00836765856397736,CAD,-0.008088816711945352,CAD,-0.008858712698006513,CAD,-0.008425377387416222,CAD,0.05422,CAD,0,CAD,0.00003493704580905428,CAD
OWLI,"One World Lithium, Inc.",0,CAD,-0.0067,CAD,-0.0067,CAD,-0.00189775400444689,CAD,-0.001897763378895513,CAD,-0.005272564882562697,CAD,-0.005272564882562697,CAD,-0.01359,CAD,0.0008132709156920635,CAD,0,CAD
APP,Global Compliance Applications Corp,0.0000331392257369716,CAD,-0.0035,CAD,-0.0035,CAD,-0.000207240881519126,CAD,-0.000207246496433687,CAD,-0.0039158133400263116,CAD,-0.0039158133400263116,CAD,-0.01014,CAD,0.0018772849192940253,CAD,0.0000036384646353028767,CAD
EOM,Eco Oro Minerals Corp.,0,CAD,-0.0676,CAD,-0.0676,CAD,-0.0190941177885335,CAD,-0.019094117788533545,CAD,-0.02275523181878334,CAD,-0.020718150422464866,CAD,-0.06288,CAD,0.06945790438414932,CAD,0.034104685312557705,CAD
TELO,Telo Genomics Corp.,0,CAD,-0.0289,CAD,-0.0289,CAD,-0.0215356384283266,CAD,-0.02158872365736408,CAD,-0.02676156992018986,CAD,-0.026643923728609263,CAD,-0.00027,CAD,0,CAD,0.004846385552370287,CAD
ENI.UN,Energy Income Fund Trust Units,0.254905239132631,CAD,0.2741,CAD,0.2741,CAD,-0.0718927556565529,CAD,,,0.2921550324502077,CAD,0.2921550324502077,CAD,1.97651,CAD,,,,
CFF,Conifex Timber Inc.,3.5985576569284,CAD,-0.8829,CAD,-0.8844,CAD,-0.172099982829249,CAD,-0.23975028822331784,CAD,-0.6061127873034562,CAD,-0.30729266318345716,CAD,1.50576,CAD,2.0257757499938673,CAD,0.10288223317879658,CAD
BEA,Belmont Resources Inc.,0,CAD,-0.0094,CAD,-0.0094,CAD,-0.0065513327599578,CAD,-0.0066185714374566475,CAD,-0.005153782735680019,CAD,-0.0051308364425057375,CAD,0.02416,CAD,0.000014590521284830586,CAD,0.006760891291996472,CAD
NNX,Nickel North Exploration Corp.,0,CAD,-0.0048,CAD,-0.0048,CAD,-0.00142257274662144,CAD,-0.0014225823723225824,CAD,-0.002900512526232923,CAD,-0.002900512526232923,CAD,-0.02829,CAD,0.02456501071494549,CAD,0.00043006670148860315,CAD
SUN,Stardust Solar Energy Inc.,0.0535542179725642,CAD,-0.0204,CAD,-0.0204,CAD,-0.0289845041796613,CAD,-0.029134751692224264,CAD,-0.020132851368622296,CAD,-0.01885954255094128,CAD,-0.00036,CAD,0.004501265476622733,CAD,0.0038307372469315614,CAD
WIFI,"American Aires, Inc.",0.261644909040504,CAD,-0.0907,CAD,-0.0907,CAD,-0.0287835326507786,CAD,-0.028838031871672068,CAD,-0.08711644536216506,CAD,-0.08583001137591174,CAD,-0.05316,CAD,0.01673525672278146,CAD,0.0021866031909910425,CAD
NXS,Nexus Gold Corp.,0,CAD,0.0653,CAD,0.0653,CAD,-0.142558681183689,CAD,-0.14255992655309396,CAD,-0.12485326434983125,CAD,-0.12485326434983125,CAD,-0.03849,CAD,0.2880365082531876,CAD,0.006603446734180634,CAD
MYID,Reklaim Ltd,0.0427245698266176,CAD,-0.0043,CAD,-0.0043,CAD,-0.00149726711675699,CAD,-0.001642426631713921,CAD,-0.002580832372428957,CAD,-0.0024614347137697883,CAD,0.00358,CAD,0.0012615433750901702,CAD,0.0031503497532311877,CAD
RMES,Red Metal Resources Ltd.,,,,,,,,,,,,,,,,,,,,
TCF,Trillion Energy International Inc,,,,,,,,,,,,,,,,,,,,
ELEM,Element79 Gold Corp.,0,CAD,-0.1372,CAD,-0.1372,CAD,-0.00698710280368082,CAD,-0.006987122028780129,CAD,-0.011106387931436222,CAD,-0.009320952958950414,CAD,0.00941,CAD,0.0016010278199491013,CAD,0.00005932385018141573,CAD
SCYB,"Scryb, Inc.",0.00842129400867161,CAD,0.2081,CAD,0.2081,CAD,-0.0596086594649761,CAD,-0.059628222111395575,CAD,-0.06239506075498802,CAD,-0.05517261675189389,CAD,0.19407,CAD,0.029103859408193374,CAD,0.02327472236883575,CAD
DCSI,"Direct Communication Solutions, Inc.",4.91510345109188,CAD,-2.1446,CAD,-2.1806,CAD,0.0963999228239153,CAD,0.09640068461895053,CAD,-1.0683481135386734,CAD,-0.9639224146769307,CAD,-4.8022,CAD,4.516932014700732,CAD,0.27305301189318365,CAD
VIS,Visionstate Corp.,0.00167649186831842,CAD,-0.0043,CAD,-0.0043,CAD,-0.00319968151911419,CAD,-0.0031996737769689645,CAD,-0.0040909108240938736,CAD,-0.004013334528978628,CAD,-0.00121,CAD,0.0006002988429344611,CAD,0.0002934969831860155,CAD
TNJ,Boba Mint Holdings Ltd,0,CAD,-0.1232,CAD,-0.1232,CAD,-0.0172185223547079,CAD,-0.017218501758537105,CAD,-0.022646210645956778,CAD,-0.022646210645956778,CAD,-0.03593,CAD,0,CAD,0.0009634167828041828,CAD
DFSC,DEFSEC Technologies Inc.,3.58221684863747,CAD,-13.9371,CAD,-13.9371,CAD,-5.2352476729001,CAD,-5.3243444542044776,CAD,-5.555508054253909,CAD,-4.924681119679901,CAD,3.64441,CAD,0.8680972722748633,CAD,3.396663404663218,CAD
CLV,Canoe Mining Ventures Corp.,0,CAD,-0.0049,CAD,-0.0049,CAD,0.00290953109313068,CAD,0.0029096553665660385,CAD,-0.004869861686980403,CAD,-0.004869861686980403,CAD,0.0014,CAD,0,CAD,0.004835189398514916,CAD
NATO,North Atlantic Titanium Corp,0,CAD,-0.0179,CAD,-0.0179,CAD,-0.00699444963895016,CAD,-0.006994471792984725,CAD,-0.01880899688636121,CAD,-0.018617364487370593,CAD,0.01736,CAD,0,CAD,0.0020627843124179676,CAD
QPT,Quest PharmaTech Inc.,0,CAD,-0.0006,CAD,-0.0006,CAD,-0.000757497607731914,CAD,-0.0007574680445422903,CAD,-0.004678966021766774,CAD,-0.004678966021766774,CAD,0.13646,CAD,0.005912637924770043,CAD,0.0003443579453765321,CAD
SMP,Southern Empire Resources Corp,0,CAD,-0.1737,CAD,-0.1737,CAD,-0.00374087062343031,CAD,-0.0037408266533642564,CAD,-0.010127478748351031,CAD,-0.010093182096825457,CAD,-0.00996,CAD,0,CAD,0.0000905050526369325,CAD
GVR,Grosvenor Resource Corporation,0,CAD,-0.0102,CAD,-0.0102,CAD,-0.0126552859450179,CAD,-0.01265543464005541,CAD,-0.013743138839233006,CAD,-0.013743138839233006,CAD,0.04275,CAD,0,CAD,0.038440120657101215,CAD
CDN,CDN Maverick Capital Corp,0,CAD,-0.1433,CAD,-0.1433,CAD,-0.04174690094233,CAD,-0.04963230814992346,CAD,-0.052827456061522914,CAD,-0.0524423090807889,CAD,0.25583,CAD,0,CAD,0.12434649933396523,CAD
EONE,Element One Hydrogen and Critical Minerals Corp,0,CAD,-0.0822,CAD,-0.0822,CAD,-0.0537275270328035,CAD,,,-0.07208821068974774,CAD,-0.07208821068974774,CAD,0.00991,CAD,0,CAD,0.005887616538945943,CAD
ADDY,Adelayde Exploration Inc.,0,CAD,-0.0661,CAD,-0.0661,CAD,-0.0165403969513235,CAD,-0.016540452789730063,CAD,-0.017245133480454505,CAD,-0.017245133480454505,CAD,0.05758,CAD,0,CAD,0.01585422669237206,CAD
MLO,Metalero Mining Corp,0,CAD,-0.0757,CAD,-0.0757,CAD,-0.00927067863764654,CAD,-0.009270787494424492,CAD,-0.04392207705263742,CAD,-0.04230174391279701,CAD,-0.05669,CAD,0.0028381683431971177,CAD,0.000021063786534035566,CAD
GRUN,Gold Runner Exploration Inc.,0,CAD,-0.2458,CAD,-0.2458,CAD,-0.0163579757464965,CAD,-0.016357433031399218,CAD,-0.08110063055896291,CAD,-0.08110063055896291,CAD,0.15399,CAD,0.05226482065382625,CAD,0.00002143724634174748,CAD
LUXX,Luxxfolio Holdings Inc,0,CAD,-0.05,CAD,-0.05,CAD,-0.0281361285377006,CAD,-0.02813620252679413,CAD,-0.04108614361482817,CAD,-0.04108614361482817,CAD,0.08063,CAD,0,CAD,0.000171321745975391,CAD
EMR,Emergent Metals Corp,0,CAD,-0.0098,CAD,-0.0098,CAD,-0.0221964102599247,CAD,-0.022196336079566465,CAD,-0.031657588799879434,CAD,-0.03142019792990139,CAD,0.02734,CAD,0.000590760670077354,CAD,0.006673759943205441,CAD
NARA,"PanGenomic Health, Inc. Class A",0,CAD,-0.3291,CAD,-0.3291,CAD,-0.109064092805961,CAD,-0.10906434957749207,CAD,-0.19712157830270294,CAD,-0.19708113678662367,CAD,-0.06903,CAD,0,CAD,0.005274344011327219,CAD
YAY,THS Maple Holdings Ltd,0.344156832389811,CAD,-0.0301,CAD,-0.0301,CAD,-0.0601224251500092,CAD,-0.06649909427504987,CAD,-0.016938883948192342,CAD,-0.004010398265956081,CAD,-0.03606,CAD,0.2557750156733055,CAD,0.004377561261773721,CAD
MYR,Meryllion Resources Corp.,0,CAD,-0.0068,CAD,-0.0068,CAD,-0.00510028502939551,CAD,-0.005100286854046399,CAD,-0.005414087486636153,CAD,-0.005414087486636153,CAD,0.00177,CAD,0.002847916251869899,CAD,0.00022128971583134125,CAD
KGC,Kestrel Gold Inc.,0,CAD,-0.0043,CAD,-0.0043,CAD,-0.00105881410638961,CAD,-0.001058776822233534,CAD,-0.004322818266108338,CAD,-0.004322818266108338,CAD,0.00978,CAD,0,CAD,0.0014399327498219984,CAD
BOCA,Bocana Resources Corp,0,CAD,-0.0042,CAD,-0.0042,CAD,-0.0010117392715416,CAD,-0.0010117787864326925,CAD,-0.00417939124366412,CAD,-0.00417939124366412,CAD,-0.00677,CAD,0.0005398129272195669,CAD,0.00037231918259970464,CAD
IAI,Infinitii ai Inc,0.0186080904699422,CAD,-0.0068,CAD,-0.0068,CAD,-0.00387700292653713,CAD,-0.003877024425748364,CAD,-0.003954206594076109,CAD,-0.00394947676760477,CAD,-0.01008,CAD,0.012150171732474449,CAD,0.0010935430465771167,CAD
MINE,Inomin Mines Inc,0,CAD,-0.0054,CAD,-0.0054,CAD,-0.0037958689599807,CAD,-0.0037959097608595213,CAD,-0.006717456688643109,CAD,-0.006717456688643109,CAD,0.02647,CAD,0,CAD,0.015237230997765907,CAD
KNR,Kontrol Technologies Corp.,0.107732052490156,CAD,-0.0007,CAD,-0.0007,CAD,0.0187819498821493,CAD,0.017496128507021813,CAD,-0.031208801774191476,CAD,-0.01965219992795755,CAD,0.26688,CAD,0.07011474900611435,CAD,0.22878813936404416,CAD
GCN,Goldcliff Resource Corporation,0,CAD,-0.0051,CAD,-0.0051,CAD,-0.00536663703809506,CAD,-0.005366679346493756,CAD,-0.005688787288560076,CAD,-0.005688787288560076,CAD,0.0055,CAD,0,CAD,0.0009653366302294045,CAD
BOOM,Galloper Gold Corp,0,CAD,-0.0422,CAD,-0.0422,CAD,-0.0265030650632647,CAD,-0.026503139814751983,CAD,-0.03503975966200816,CAD,-0.03503975966200816,CAD,0.00454,CAD,0,CAD,0.0004318767177541379,CAD
FMR,Future Mineral Resources Inc.,0,CAD,-0.1653,CAD,-0.1653,CAD,-0.0283268704438124,CAD,-0.02832661045931915,CAD,-0.08094552200434005,CAD,-0.08094552200434005,CAD,-0.00302,CAD,0.017774034867690316,CAD,0.05634773913909905,CAD
ARM,Armada Mercantile Ltd.,0.0035538152533018,CAD,-0.2413,CAD,-0.2413,CAD,-0.0050538739218611,CAD,,,-0.24102900606892333,CAD,-0.24102900606892333,CAD,0.07593,CAD,0.00034030144453179277,CAD,0.04020807465020806,CAD
ASHL,Ashley Gold Corp.,,,,,,,,,,,,,,,,,,,,
AAB,Aberdeen International Inc.,-0.0150650599090632,CAD,-0.0716,CAD,-0.0716,CAD,-0.0110360633998397,CAD,,,-0.07287201489566444,CAD,-0.07287201489566444,CAD,0.00673,CAD,0.00027334879182231206,CAD,0.013910205430665838,CAD
OMGA,"Omega Pacific Resources, Inc.",0,CAD,-0.0347,CAD,-0.0347,CAD,-0.0631260355777283,CAD,-0.03395697363773947,CAD,-0.029443631143737516,CAD,-0.029443631143737516,CAD,0.08534,CAD,0,CAD,0.00012280211917371035,CAD
KIB,"Kiboko Gold, Inc.",0,CAD,-0.0198,CAD,-0.0198,CAD,-0.0129623398623013,CAD,-0.012961886728697787,CAD,-0.01926724082168257,CAD,-0.01926724082168257,CAD,-0.0268,CAD,0.009141970451021775,CAD,0.002228737628914528,CAD
AMZ,Azucar Minerals Ltd.,0,CAD,-0.0057,CAD,-0.0057,CAD,-0.00733112756128095,CAD,-0.007331127561280946,CAD,-0.005578158454618627,CAD,-0.005528990800027496,CAD,0.01886,CAD,0,CAD,0.019097489097275766,CAD
ODX.H,Odyssey Resources Limited,,,,,,,,,,,,,,,0.00115,CAD,0,CAD,0.0011155988025158114,CAD
AIC,AlphaGen Intelligence Corp.,0,CAD,-0.0622,CAD,-0.0622,CAD,-0.0174265086342919,CAD,,,-0.0367189218180155,CAD,-0.0367189218180155,CAD,-0.02913,CAD,0,CAD,0.0025646108722929997,CAD
TRG,Tarachi Gold Corp.,0,CAD,0.0037,CAD,0.0037,CAD,-0.00129068061943882,CAD,-0.001290714161906641,CAD,-0.0030280462829033786,CAD,-0.0030280462829033786,CAD,0.02806,CAD,0,CAD,0.026452009407655953,CAD
AETH,Aether Global Innovations Corp.,0,CAD,-0.0528,CAD,-0.0528,CAD,-0.0138563847346603,CAD,-0.01385606423355044,CAD,-0.04591819401470588,CAD,-0.04591819401470588,CAD,-0.10065,CAD,0.02636834743858718,CAD,0.00006554247697359776,CAD
NL,Northern Lion Gold Corp.,0,CAD,-0.0052,CAD,-0.0052,CAD,-0.0040824677137358,CAD,-0.004082247329679855,CAD,-0.006418318322730412,CAD,-0.006415379868651103,CAD,-0.00876,CAD,0,CAD,0.04455188575290539,CAD
GPK,Grand Peak Capital Corp.,0.000364340000885481,CAD,-0.0012,CAD,-0.0012,CAD,-0.000607645381871132,CAD,,,-0.0011764784532392386,CAD,-0.0011764784532392386,CAD,0.01912,CAD,0,CAD,0.013637103257017592,CAD
STRM,Storm Exploration Inc,0,CAD,-0.1018,CAD,-0.1018,CAD,-0.0229360430653844,CAD,-0.0229359462892397,CAD,-0.08390104639206435,CAD,-0.08390104639206435,CAD,-0.05056,CAD,0,CAD,0.00038352386136817273,CAD
IZZ,International Prospect Ventures Ltd,0,CAD,-0.0085,CAD,-0.0085,CAD,-0.00508260784231376,CAD,-0.005082541858842153,CAD,-0.009407758422369504,CAD,-0.009407758422369504,CAD,0.00144,CAD,0,CAD,0.0005030744833634388,CAD
CNT,Century Global Commodities Corporation,0.116937805381874,CAD,-0.0092,CAD,-0.0092,CAD,-0.00945054284071505,CAD,-0.009700395882644533,CAD,-0.005931619839806927,CAD,-0.004631087973624913,CAD,0.1402,CAD,0.0017116633800876501,CAD,0.01934798541708957,CAD
SASQ,Sasquatch Resources Corp.,,,,,,,,,,,,,,,,,,,,
TERA,Terra Balcanica Resources Corp.,0,CAD,-0.0208,CAD,-0.0208,CAD,-0.0103037226977653,CAD,-0.012097893773569533,CAD,-0.015385935289118746,CAD,-0.015385935289118746,CAD,0.06205,CAD,0,CAD,0.0006236485707357894,CAD
STK,"Silverstock Metals, Inc.",0,CAD,-0.0165,CAD,-0.0165,CAD,-0.0145767831871104,CAD,-0.014576823247635458,CAD,-0.01704735582707778,CAD,-0.01704735582707778,CAD,0.02362,CAD,0,CAD,0.012204438954550091,CAD
QCA,Quinsam Capital Corp.,-0.0543749229981086,CAD,-0.0461,CAD,-0.0461,CAD,-0.00392084164404972,CAD,,,-0.04605850469941343,CAD,-0.04605850469941343,CAD,0.09797,CAD,0,CAD,0.00400661729216212,CAD
WBGD,Waraba Gold Limited,0,CAD,-0.2923,CAD,-0.2923,CAD,-0.10640566952544,CAD,-0.10640511780909467,CAD,-0.29401846793225983,CAD,-0.29036500229293316,CAD,-0.11426,CAD,0.09390587366048787,CAD,0.0009652829179350626,CAD
JTWO,J2 Metals Incorporation,0,CAD,-0.1015,CAD,-0.1015,CAD,-0.0202497198730303,CAD,-0.0202498603344893,CAD,-0.022761311220829198,CAD,-0.022761311220829198,CAD,0.16467,CAD,0,CAD,0.021543369910121523,CAD
MET,Metalore Resources Limited,0.257375206686065,CAD,0.5962,CAD,0.5962,CAD,0.380891644390111,CAD,0.35898447072874623,CAD,-0.1397437233632013,CAD,-0.04561600193798996,CAD,4.07594,CAD,0,CAD,3.2159174326140048,CAD
GMR,Gelum Resources Ltd.,0,CAD,-0.0156,CAD,-0.0156,CAD,-0.00368712087472241,CAD,,,-0.013486711083252941,CAD,-0.013486711083252941,CAD,-0.074,CAD,0.031677419141106236,CAD,0.00041291744394843195,CAD
WSR,"Western Star Resources, Inc.",0,CAD,-0.2294,CAD,-0.2294,CAD,-0.0308823232191992,CAD,-0.030882604904837085,CAD,-0.05854272611275862,CAD,-0.05854272611275862,CAD,0.10703,CAD,0,CAD,0.001172164360471139,CAD
ACS,Archon Minerals Limited,0,CAD,-0.0123,CAD,-0.0123,CAD,0.000407521521219621,CAD,0.0004075950279875181,CAD,-0.00047632385597098594,CAD,-0.00047632385597098594,CAD,-0.05565,CAD,0.1470135357935142,CAD,0.0004077236648313374,CAD
LCR,Lancaster Resources Inc,0,CAD,-0.0255,CAD,-0.0255,CAD,-0.00993384490306168,CAD,-0.009933885094371507,CAD,-0.01337938560790592,CAD,-0.01337938560790592,CAD,-0.00587,CAD,0.011406987030123649,CAD,0.002070113699808816,CAD
GCP,Golcap Resources Corp.,0,CAD,-0.0344,CAD,-0.0344,CAD,-0.00784360193883254,CAD,-0.007843483325817222,CAD,-0.022719532329440215,CAD,-0.022719532329440215,CAD,0.02817,CAD,0.006672417025648957,CAD,0.0002566390274618388,CAD
ISP,Inspiration Energy Corp,,,,,,,,,,,,,,,,,,,,
AFF,Affinity Metals Corp,0,CAD,-0.0084,CAD,-0.0084,CAD,-0.00821009817081906,CAD,-0.008210067802526838,CAD,-0.007102536185148797,CAD,-0.007102536185148797,CAD,0.01268,CAD,0.007950191141827288,CAD,0.0040705355212979286,CAD
RTH,Rathdowney Resources Ltd.,0,CAD,-0.0064,CAD,-0.0064,CAD,-0.00183410874008283,CAD,-0.001834113079843569,CAD,-0.005495612610389952,CAD,-0.005493659718058764,CAD,-0.07586,CAD,0.0188455368490169,CAD,0.00003603737315150604,CAD
VERT,Vertical Exploration Inc.,0,CAD,-0.0029,CAD,-0.0029,CAD,-0.00174138614886814,CAD,-0.0017414188491131756,CAD,-0.0028066620313851325,CAD,-0.002464290465864891,CAD,0.03297,CAD,0,CAD,0.00045476230770678133,CAD
COO,Ostrom Climate Solutions Inc,0.0804387893034228,CAD,-0.0239,CAD,-0.0239,CAD,-0.00165884962486079,CAD,-0.001287567419909384,CAD,-0.018969137412131302,CAD,-0.018201242370209852,CAD,-0.05209,CAD,0.012666025968210162,CAD,0.002563179482699936,CAD
CZ.H,Cassius Ventures Ltd.,0,CAD,-0.0048,CAD,-0.0048,CAD,-0.00279106467808161,CAD,-0.002791358299221082,CAD,-0.0028735722182724743,CAD,-0.0028735722182724743,CAD,-0.04971,CAD,0.02887274538114373,CAD,0.00007144781060418617,CAD
LORD,St. James Gold Corp,0,CAD,-0.0146,CAD,-0.0146,CAD,-0.00556066727267762,CAD,-0.005560588039448218,CAD,-0.016791370085684397,CAD,-0.016791370085684397,CAD,-0.07235,CAD,0.07711527235815153,CAD,0.006390133540213057,CAD
ZONE,"Zonetail, Inc.",0.000104234742457768,CAD,-0.0023,CAD,-0.0023,CAD,-0.00166112178713161,CAD,-0.001661125351931283,CAD,-0.0018454611430561525,CAD,-0.0018454611430561525,CAD,-0.00513,CAD,0.0019559093313451068,CAD,0.000015321508997383265,CAD
OLV,Olivut Resources Ltd.,0,CAD,-0.0059,CAD,-0.0059,CAD,-0.00547348266984726,CAD,-0.0054734583989189435,CAD,-0.006033874133708374,CAD,-0.0060230735706082745,CAD,0.00281,CAD,0,CAD,0.002905060222786977,CAD
CBLT,CBLT Inc,0,CAD,-0.002,CAD,-0.002,CAD,-0.0000938750294404143,CAD,-0.00009393981552008329,CAD,-0.002315195343052204,CAD,-0.002315195343052204,CAD,-0.00428,CAD,0.0003239303983451148,CAD,0.0009332564348482096,CAD
